"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"13:20:28,1537173","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 0, Length: 4.256, I/O Flags: Synchronous"
"13:20:28,1539695","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 0, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:29,2892095","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 8.192, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:29,2956833","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 4.256, Length: 4.256"
"13:20:29,5577462","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 73.728, Length: 57.344, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:29,5626509","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 8.512, Length: 4.256"
"13:20:29,5674074","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 12.768, Length: 4.256"
"13:20:29,5895411","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 17.024, Length: 4.256"
"13:20:29,6175047","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 21.280, Length: 4.256"
"13:20:29,6216781","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 25.536, Length: 4.256"
"13:20:29,6534716","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 29.792, Length: 4.256"
"13:20:29,6670233","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 34.048, Length: 4.256"
"13:20:29,6752945","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 38.304, Length: 4.256"
"13:20:29,6809539","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 42.560, Length: 4.256"
"13:20:29,6863222","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 46.816, Length: 4.256"
"13:20:29,6917605","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 51.072, Length: 4.256"
"13:20:29,7016458","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 55.328, Length: 4.256"
"13:20:29,7087931","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 59.584, Length: 4.256"
"13:20:29,7159620","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 63.840, Length: 1.696"
"13:20:29,7160201","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 131.072, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,0143907","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 0, Length: 2.048, I/O Flags: Synchronous"
"13:20:30,0180684","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 2.048, Length: 4.256"
"13:20:30,0233173","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 6.304, Length: 4.256"
"13:20:30,0288031","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 10.560, Length: 1.728"
"13:20:30,1002767","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 0, Length: 2.048, I/O Flags: Synchronous"
"13:20:30,1066957","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 2.048, Length: 4.256"
"13:20:30,1163178","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 6.304, Length: 4.256"
"13:20:30,1219301","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 10.560, Length: 1.728"
"13:20:30,1281825","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 12.288, Length: 4.256"
"13:20:30,1347993","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 16.544, Length: 4.256"
"13:20:30,1417018","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 20.800, Length: 4.256"
"13:20:30,1461779","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 25.056, Length: 4.256"
"13:20:30,1526918","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 29.312, Length: 4.256"
"13:20:30,1590965","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 33.568, Length: 4.256"
"13:20:30,1707829","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 37.824, Length: 4.256"
"13:20:30,1779338","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 42.080, Length: 4.256"
"13:20:30,1839052","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 46.336, Length: 4.256"
"13:20:30,1940197","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 50.592, Length: 4.256"
"13:20:30,2028635","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 54.848, Length: 4.256"
"13:20:30,2174270","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 59.104, Length: 4.256"
"13:20:30,2246261","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 63.360, Length: 4.256"
"13:20:30,2329124","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 67.616, Length: 4.256"
"13:20:30,2407491","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 71.872, Length: 4.256"
"13:20:30,2484227","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 76.128, Length: 4.256"
"13:20:30,2545376","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 80.384, Length: 4.256"
"13:20:30,2618468","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 84.640, Length: 4.256"
"13:20:30,2774226","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 88.896, Length: 4.256"
"13:20:30,2820974","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 93.152, Length: 4.256"
"13:20:30,2866485","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 97.408, Length: 4.256"
"13:20:30,2914232","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 101.664, Length: 4.256"
"13:20:30,2964692","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 105.920, Length: 4.256"
"13:20:30,3019331","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 110.176, Length: 4.256"
"13:20:30,3074498","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 114.432, Length: 4.256"
"13:20:30,3123227","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 118.688, Length: 4.256"
"13:20:30,3234437","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 122.944, Length: 4.256"
"13:20:30,3306942","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 127.200, Length: 4.256"
"13:20:30,3369333","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 131.456, Length: 4.256"
"13:20:30,3426796","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 135.712, Length: 4.256"
"13:20:30,3474606","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 139.968, Length: 4.256"
"13:20:30,3543096","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 144.224, Length: 4.256"
"13:20:30,3594615","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 148.480, Length: 4.256"
"13:20:30,3646915","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 152.736, Length: 4.256"
"13:20:30,3750539","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 156.992, Length: 4.256"
"13:20:30,3799300","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 161.248, Length: 4.256"
"13:20:30,3854821","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 165.504, Length: 4.256"
"13:20:30,3914867","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 169.760, Length: 4.256"
"13:20:30,3973186","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 174.016, Length: 4.256"
"13:20:30,4021947","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 178.272, Length: 4.256"
"13:20:30,4070713","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 182.528, Length: 4.256"
"13:20:30,4156801","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 186.784, Length: 4.256"
"13:20:30,4233093","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 191.040, Length: 4.256"
"13:20:30,4284502","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 195.296, Length: 4.256"
"13:20:30,4284814","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 196.608, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,4592515","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 262.144, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,4644776","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 199.552, Length: 4.256"
"13:20:30,4645109","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 200.704, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,5278006","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 203.808, Length: 4.256"
"13:20:30,5278321","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 204.800, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,6298949","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 208.064, Length: 4.256"
"13:20:30,6299266","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 208.896, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,6450641","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 212.320, Length: 4.256"
"13:20:30,6450951","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 212.992, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,6751754","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 216.576, Length: 4.256"
"13:20:30,6752164","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 217.088, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,6924342","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 220.832, Length: 4.256"
"13:20:30,6924651","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 221.184, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,7147259","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 225.088, Length: 4.256"
"13:20:30,7147572","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 225.280, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,7333458","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 229.344, Length: 4.256"
"13:20:30,7333775","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 229.376, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,7478593","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 233.600, Length: 4.256"
"13:20:30,7478911","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 237.568, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,7574835","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 237.856, Length: 4.256"
"13:20:30,7575146","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 241.664, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,7857180","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 242.112, Length: 4.256"
"13:20:30,7857499","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 245.760, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,8121512","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 246.368, Length: 4.256"
"13:20:30,8121834","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 249.856, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,8583536","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 250.624, Length: 4.256"
"13:20:30,8583855","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 253.952, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,9658373","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 254.880, Length: 4.256"
"13:20:30,9658987","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 258.048, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:30,9910147","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 259.136, Length: 4.256"
"13:20:30,9911376","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 327.680, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,0010747","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 263.392, Length: 4.256"
"13:20:31,0143016","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 267.648, Length: 4.256"
"13:20:31,0197060","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 271.904, Length: 4.256"
"13:20:31,0246157","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 276.160, Length: 4.256"
"13:20:31,0343832","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 280.416, Length: 4.256"
"13:20:31,0398032","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 284.672, Length: 4.256"
"13:20:31,0473485","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 288.928, Length: 4.256"
"13:20:31,0548636","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 293.184, Length: 4.256"
"13:20:31,0623969","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 297.440, Length: 4.256"
"13:20:31,0719345","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 301.696, Length: 4.256"
"13:20:31,0773006","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 305.952, Length: 4.256"
"13:20:31,0810550","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 310.208, Length: 4.256"
"13:20:31,0896714","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 314.464, Length: 4.256"
"13:20:31,0933587","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 318.720, Length: 4.256"
"13:20:31,0970502","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 322.976, Length: 4.256"
"13:20:31,1007985","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 327.232, Length: 4.256"
"13:20:31,1008641","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 393.216, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,1047648","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 331.488, Length: 4.256"
"13:20:31,1119172","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 335.744, Length: 4.256"
"13:20:31,1163177","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 340.000, Length: 4.256"
"13:20:31,1203009","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 344.256, Length: 4.256"
"13:20:31,1260297","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 348.512, Length: 4.256"
"13:20:31,1324399","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 352.768, Length: 4.256"
"13:20:31,1397942","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 357.024, Length: 4.256"
"13:20:31,1447947","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 361.280, Length: 4.256"
"13:20:31,1525509","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 365.536, Length: 4.256"
"13:20:31,1584263","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 369.792, Length: 4.256"
"13:20:31,1651911","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 374.048, Length: 4.256"
"13:20:31,1695478","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 378.304, Length: 4.256"
"13:20:31,1731759","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 382.560, Length: 4.256"
"13:20:31,1821655","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 386.816, Length: 4.256"
"13:20:31,1920425","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 391.072, Length: 4.256"
"13:20:31,2422166","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 458.752, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,2476707","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 395.328, Length: 4.256"
"13:20:31,2523350","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 399.584, Length: 4.256"
"13:20:31,2562354","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 403.840, Length: 4.256"
"13:20:31,2598032","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 408.096, Length: 4.256"
"13:20:31,2643255","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 412.352, Length: 4.256"
"13:20:31,2679331","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 416.608, Length: 4.256"
"13:20:31,2729121","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 420.864, Length: 4.256"
"13:20:31,2776579","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 425.120, Length: 4.256"
"13:20:31,2808155","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 429.376, Length: 4.256"
"13:20:31,2850522","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 433.632, Length: 4.256"
"13:20:31,2983275","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 437.888, Length: 4.256"
"13:20:31,3085921","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 442.144, Length: 4.256"
"13:20:31,3148054","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 446.400, Length: 4.256"
"13:20:31,3183926","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 450.656, Length: 4.256"
"13:20:31,3226388","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 454.912, Length: 4.256"
"13:20:31,3227118","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 524.288, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,3305771","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 459.168, Length: 4.256"
"13:20:31,3375487","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 463.424, Length: 4.256"
"13:20:31,3439140","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 467.680, Length: 4.256"
"13:20:31,3480795","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 471.936, Length: 4.256"
"13:20:31,3540416","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 476.192, Length: 4.256"
"13:20:31,3577977","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 480.448, Length: 4.256"
"13:20:31,3629343","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 484.704, Length: 4.256"
"13:20:31,3675547","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 488.960, Length: 4.256"
"13:20:31,3716299","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 493.216, Length: 4.256"
"13:20:31,3756922","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 497.472, Length: 4.256"
"13:20:31,3795464","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 501.728, Length: 4.256"
"13:20:31,3831750","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 505.984, Length: 4.256"
"13:20:31,3870597","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 510.240, Length: 4.256"
"13:20:31,3984562","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 514.496, Length: 4.256"
"13:20:31,4051877","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 518.752, Length: 4.256"
"13:20:31,4089564","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 523.008, Length: 4.256"
"13:20:31,4090280","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 589.824, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,4124364","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 527.264, Length: 4.256"
"13:20:31,4164330","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 531.520, Length: 4.256"
"13:20:31,4210524","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 535.776, Length: 4.256"
"13:20:31,4250381","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 540.032, Length: 4.256"
"13:20:31,4290355","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 544.288, Length: 4.256"
"13:20:31,4326392","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 548.544, Length: 4.256"
"13:20:31,4397899","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 552.800, Length: 4.256"
"13:20:31,4474324","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 557.056, Length: 4.256"
"13:20:31,4511604","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 561.312, Length: 4.256"
"13:20:31,4554672","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 565.568, Length: 4.256"
"13:20:31,4595919","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 569.824, Length: 4.256"
"13:20:31,4652888","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 574.080, Length: 4.256"
"13:20:31,4694982","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 578.336, Length: 4.256"
"13:20:31,4729695","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 582.592, Length: 4.256"
"13:20:31,4769069","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 586.848, Length: 4.256"
"13:20:31,4769797","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 655.360, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:20:31,4811774","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 591.104, Length: 4.256"
"13:20:31,4851747","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 595.360, Length: 4.256"
"13:20:31,4893417","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 599.616, Length: 4.256"
"13:20:31,5014471","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 603.872, Length: 4.256"
"13:20:31,5067932","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 608.128, Length: 4.256"
"13:20:31,5121628","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 612.384, Length: 4.256"
"13:20:31,5186359","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 616.640, Length: 4.256"
"13:20:31,5221730","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 620.896, Length: 4.256"
"13:20:31,5254971","System","4","ReadFile","C:\vesperia\vesperia.ori\default.xex","SUCCESS","Offset: 625.152, Length: 4.256"
